33 chapters, 1314 paragraphs, 176671 chars (core 869) (medium 206) (long 239)
Voice ne-NP-HemkalaNeural  rate -22%  pitch -6Hz  volume -12%

[bedtime] Bedtime: rate -22% pitch -6Hz, one clip per sentence
  ✓ ch05-p25-s02  (41 chars, 26KB)
  ✓ ch05-p25-s01  (67 chars, 40KB)
  ✓ ch05-p26-s00  (31 chars, 28KB)
  ✓ ch05-p26-s01  (28 chars, 22KB)
  ✓ ch05-p27-s00  (29 chars, 23KB)
  ✓ ch05-p28-s00  (26 chars, 20KB)
  ✓ ch05-p27-s01  (56 chars, 35KB)
  ✓ ch05-p29-s00  (51 chars, 33KB)
  ✓ ch05-p28-s01  (49 chars, 34KB)
  ✓ ch05-p29-s01  (32 chars, 25KB)
  ✓ ch05-p30-s01  (79 chars, 46KB)
  ✓ ch05-p31-s00  (14 chars, 16KB)
  ✓ ch05-p30-s00  (52 chars, 35KB)
  ✓ ch06-p00-s00  (34 chars, 24KB)
  ✓ ch06-p01-s00  (12 chars, 13KB)
  ✓ ch05-p31-s01  (31 chars, 25KB)
  ✓ ch06-p01-s01  (29 chars, 20KB)
  ✓ ch06-p00-s01  (65 chars, 40KB)
  ✓ ch06-p02-s00  (31 chars, 24KB)
  ✓ ch06-p01-s02  (32 chars, 20KB)
  ✓ ch06-p02-s01  (34 chars, 24KB)
  ✓ ch06-p03-s00  (25 chars, 22KB)
  ✓ ch06-p02-s02  (71 chars, 42KB)
  ✓ ch06-p04-s00  (47 chars, 30KB)
  ✓ ch06-p03-s01  (76 chars, 49KB)
  ✓ ch06-p05-s01  (55 chars, 33KB)
  ✓ ch06-p04-s01  (60 chars, 42KB)
  ✓ ch06-p05-s00  (20 chars, 18KB)
  ✓ ch06-p05-s02  (53 chars, 34KB)
  ✓ ch06-p06-s00  (40 chars, 33KB)
  ✓ ch06-p07-s00  (68 chars, 42KB)
  ✓ ch06-p06-s01  (59 chars, 36KB)
  ✓ ch06-p08-s00  (23 chars, 18KB)
  ✓ ch06-p07-s01  (102 chars, 63KB)
  ✓ ch06-p08-s01  (51 chars, 34KB)
  ✓ ch06-p08-s02  (46 chars, 29KB)
  ✓ ch06-p09-s00  (53 chars, 33KB)
  ✓ ch06-p09-s01  (40 chars, 25KB)
  ✓ ch06-p09-s02  (89 chars, 52KB)
  ✓ ch06-p10-s00  (67 chars, 41KB)
  ✓ ch06-p11-s00  (17 chars, 16KB)
  ✓ ch06-p10-s01  (32 chars, 22KB)
  ✓ ch06-p10-s02  (46 chars, 27KB)
  ✓ ch06-p11-s02  (48 chars, 31KB)
  ✓ ch06-p11-s01  (83 chars, 48KB)
  ✓ ch06-p13-s00  (23 chars, 18KB)
  ✓ ch06-p12-s00  (74 chars, 47KB)
  ✓ ch06-p13-s01  (34 chars, 24KB)
  ✓ ch06-p15-s00  (18 chars, 18KB)
  ✓ ch06-p12-s01  (82 chars, 59KB)
  ✓ ch06-p15-s01  (69 chars, 43KB)
  ✓ ch06-p14-s00  (58 chars, 38KB)
  ✓ ch06-p15-s02  (135 chars, 82KB)
  ✓ ch06-p15-s05  (68 chars, 40KB)
  ✓ ch06-p16-s00  (42 chars, 27KB)
  ✓ ch06-p15-s03  (80 chars, 48KB)
  ✓ ch06-p15-s04  (106 chars, 65KB)
  ✓ ch06-p16-s01  (36 chars, 23KB)
  ✓ ch06-p19-s00  (14 chars, 15KB)
  ✓ ch06-p19-s01  (15 chars, 16KB)
  ✓ ch06-p22-s00  (11 chars, 14KB)
  ✓ ch06-p22-s01  (54 chars, 34KB)
  ✓ ch06-p23-s00  (37 chars, 28KB)
  ✓ ch06-p20-s00  (61 chars, 55KB)
  ✓ ch06-p23-s01  (40 chars, 25KB)
  ✓ ch06-p17-s00  (69 chars, 54KB)
  ✓ ch06-p24-s00  (41 chars, 27KB)
  ✓ ch06-p25-s00  (21 chars, 18KB)
  ✓ ch06-p26-s00  (37 chars, 28KB)
  ✓ ch06-p24-s01  (54 chars, 33KB)
  ✓ ch06-p25-s01  (74 chars, 49KB)
  ✓ ch06-p26-s01  (44 chars, 30KB)
  ✓ ch06-p27-s00  (35 chars, 25KB)
  ✓ ch06-p27-s01  (77 chars, 49KB)
  ✓ ch06-p28-s01  (51 chars, 28KB)
  ✓ ch06-p28-s00  (30 chars, 30KB)
  ✓ ch06-p29-s01  (22 chars, 17KB)
  ✓ ch06-p29-s00  (14 chars, 15KB)
  ✓ ch06-p30-s00  (86 chars, 51KB)
  ✓ ch06-p32-s00  (46 chars, 30KB)
  ✓ ch06-p31-s00  (66 chars, 40KB)
  ✓ ch06-p31-s01  (44 chars, 30KB)
  ✓ ch06-p33-s00  (31 chars, 23KB)
  ✓ ch06-p33-s01  (52 chars, 31KB)
  ✓ ch06-p34-s01  (29 chars, 23KB)
  ✓ ch07-p00-s00  (18 chars, 18KB)
  ✓ ch06-p32-s01  (83 chars, 48KB)
  ✓ ch07-p00-s01  (17 chars, 17KB)
  ✓ ch07-p00-s02  (26 chars, 24KB)
  ✓ ch07-p01-s01  (40 chars, 28KB)
  ✓ ch07-p02-s00  (14 chars, 15KB)
  ✓ ch07-p01-s00  (34 chars, 32KB)
  ✓ ch07-p03-s00  (23 chars, 19KB)
  ✓ ch07-p02-s01  (21 chars, 17KB)
  ✓ ch07-p03-s01  (18 chars, 18KB)
  ✓ ch07-p05-s00  (11 chars, 13KB)
  ✓ ch07-p04-s00  (15 chars, 16KB)
  ✓ ch07-p05-s01  (75 chars, 47KB)
  ✓ ch07-p04-s01  (72 chars, 45KB)
  ✓ ch07-p05-s02  (44 chars, 30KB)
  ✓ ch07-p06-s00  (33 chars, 23KB)
  ✓ ch07-p06-s01  (70 chars, 43KB)
  ✓ ch07-p06-s02  (42 chars, 28KB)
  ✓ ch07-p07-s01  (53 chars, 47KB)
  ✓ ch07-p07-s00  (72 chars, 46KB)
  ✓ ch07-p08-s00  (28 chars, 21KB)
  ✓ ch07-p08-s02  (79 chars, 50KB)
  ✓ ch07-p08-s01  (93 chars, 59KB)
  ✓ ch07-p10-s00  (57 chars, 36KB)
  ✓ ch07-p09-s00  (69 chars, 43KB)
  ✓ ch07-p11-s01  (22 chars, 18KB)
  ✓ ch07-p11-s00  (55 chars, 34KB)
  ✓ ch07-p10-s01  (94 chars, 57KB)
  ✓ ch07-p11-s02  (38 chars, 24KB)
  ✓ ch07-p12-s00  (45 chars, 31KB)
  ✓ ch07-p13-s00  (38 chars, 25KB)
  ✓ ch07-p14-s00  (62 chars, 37KB)
  ✓ ch07-p14-s01  (42 chars, 27KB)
  ✓ ch07-p12-s01  (87 chars, 55KB)
  ✓ ch07-p13-s01  (49 chars, 30KB)
  ✓ ch07-p15-s00  (27 chars, 20KB)
  ✓ ch07-p15-s02  (67 chars, 43KB)
  ✓ ch07-p15-s03  (26 chars, 20KB)
  ✓ ch07-p15-s01  (60 chars, 40KB)
  ✓ ch07-p17-s00  (19 chars, 18KB)
  ✓ ch07-p17-s01  (102 chars, 64KB)
  ✓ ch07-p17-s03  (125 chars, 72KB)
  ✓ ch07-p17-s02  (113 chars, 71KB)
  ✓ ch07-p18-s00  (10 chars, 12KB)
  ✓ ch07-p18-s01  (37 chars, 26KB)
  ✓ ch07-p17-s04  (117 chars, 75KB)
  ✓ ch07-p19-s00  (68 chars, 53KB)
  ✓ ch07-p21-s00  (37 chars, 32KB)
  ✓ ch07-p22-s00  (60 chars, 51KB)
  ✓ ch07-p24-s00  (11 chars, 14KB)
  ✓ ch07-p25-s00  (27 chars, 21KB)
  ✓ ch07-p24-s01  (58 chars, 35KB)
  ✓ ch07-p25-s01  (77 chars, 50KB)
  ✓ ch07-p26-s01  (29 chars, 22KB)
  ✓ ch07-p26-s00  (43 chars, 29KB)
  ✓ ch07-p27-s00  (45 chars, 28KB)
  ✓ ch07-p27-s02  (39 chars, 25KB)
  ✓ ch07-p27-s01  (27 chars, 20KB)
  ✓ ch07-p28-s00  (41 chars, 27KB)
  ✓ ch07-p28-s01  (44 chars, 29KB)
  ✓ ch07-p30-s00  (24 chars, 18KB)
  ✓ ch07-p29-s01  (25 chars, 17KB)
  ✓ ch07-p29-s00  (26 chars, 20KB)
  ✓ ch07-p30-s01  (71 chars, 42KB)
  ✓ ch07-p31-s00  (35 chars, 25KB)
  ✓ ch07-p32-s00  (31 chars, 21KB)
  ✓ ch07-p31-s01  (48 chars, 32KB)
  ✓ ch07-p32-s01  (70 chars, 42KB)
  ✓ ch07-p34-s00  (53 chars, 33KB)
  ✓ ch07-p33-s00  (29 chars, 20KB)
  ✓ ch07-p35-s01  (32 chars, 27KB)
  ✓ ch07-p34-s01  (41 chars, 27KB)
  ✓ ch08-p00-s00  (30 chars, 23KB)
  ✓ ch07-p33-s01  (105 chars, 61KB)
  ✓ ch08-p00-s01  (48 chars, 34KB)
  ✓ ch08-p01-s00  (14 chars, 15KB)
  ✓ ch08-p01-s01  (34 chars, 21KB)
  ✓ ch08-p01-s02  (46 chars, 31KB)
  ✓ ch08-p02-s02  (15 chars, 15KB)
  ✓ ch08-p02-s01  (18 chars, 17KB)
  ✓ ch08-p02-s00  (36 chars, 32KB)
  ✓ ch08-p03-s00  (34 chars, 27KB)
  ✓ ch08-p03-s02  (58 chars, 36KB)
  ✓ ch08-p03-s01  (48 chars, 32KB)
  ✓ ch08-p04-s00  (24 chars, 19KB)
  ✓ ch08-p04-s01  (83 chars, 50KB)
  ✓ ch08-p05-s00  (22 chars, 18KB)
  ✓ ch08-p04-s02  (27 chars, 19KB)
  ✓ ch08-p05-s02  (28 chars, 19KB)
  ✓ ch08-p06-s00  (36 chars, 25KB)
  ✓ ch08-p05-s01  (72 chars, 44KB)
  ✓ ch08-p06-s01  (59 chars, 38KB)
  ✓ ch08-p07-s00  (82 chars, 52KB)
  ✓ ch08-p08-s00  (56 chars, 36KB)
  ✓ ch08-p06-s02  (88 chars, 54KB)
  ✓ ch08-p08-s01  (57 chars, 37KB)
  ✓ ch08-p08-s02  (32 chars, 25KB)
  ✓ ch08-p09-s02  (44 chars, 31KB)
  ✓ ch08-p09-s00  (27 chars, 21KB)
  ✓ ch08-p10-s00  (61 chars, 39KB)
  ✓ ch08-p09-s01  (36 chars, 28KB)
  ✓ ch08-p10-s01  (28 chars, 20KB)
  ✓ ch08-p10-s02  (67 chars, 40KB)
  ✓ ch08-p11-s00  (27 chars, 21KB)
  ✓ ch08-p10-s03  (53 chars, 34KB)
  ✓ ch08-p11-s01  (47 chars, 30KB)
  ✓ ch08-p12-s00  (38 chars, 26KB)
  ✓ ch08-p11-s02  (61 chars, 37KB)
  ✓ ch08-p12-s01  (56 chars, 36KB)
  ✓ ch08-p12-s02  (32 chars, 23KB)
  ✓ ch08-p12-s03  (74 chars, 43KB)
  ✓ ch08-p14-s00  (20 chars, 18KB)
  ✓ ch08-p12-s04  (66 chars, 40KB)
  ✓ ch08-p14-s01  (91 chars, 54KB)
  ✓ ch08-p14-s02  (92 chars, 55KB)
  ✓ ch08-p15-s00  (49 chars, 33KB)
  ✓ ch08-p14-s03  (142 chars, 85KB)
  ✓ ch08-p18-s00  (19 chars, 17KB)
  ✓ ch08-p16-s00  (68 chars, 56KB)
  ✓ ch08-p14-s04  (130 chars, 89KB)
  ✓ ch08-p18-s01  (24 chars, 19KB)
  ✓ ch08-p21-s00  (12 chars, 13KB)
  ✓ ch08-p19-s00  (60 chars, 53KB)
  ✓ ch08-p22-s00  (38 chars, 25KB)
  ✓ ch08-p21-s01  (60 chars, 36KB)
  ✓ ch08-p23-s01  (59 chars, 38KB)
  ✓ ch08-p23-s00  (66 chars, 40KB)
  ✓ ch08-p22-s01  (81 chars, 49KB)
  ✓ ch08-p25-s00  (29 chars, 21KB)
  ✓ ch08-p24-s00  (68 chars, 40KB)
  ✓ ch08-p25-s01  (78 chars, 45KB)
  ✓ ch08-p26-s00  (39 chars, 32KB)
  ✓ ch08-p27-s00  (24 chars, 19KB)
  ✓ ch08-p26-s01  (33 chars, 24KB)
  ✓ ch08-p27-s01  (23 chars, 18KB)
  ✓ ch08-p29-s01  (32 chars, 23KB)
  ✓ ch08-p28-s00  (41 chars, 26KB)
  ✓ ch08-p29-s00  (68 chars, 39KB)
  ✓ ch08-p28-s01  (61 chars, 36KB)
  ✓ ch08-p30-s00  (30 chars, 21KB)
  ✓ ch08-p30-s01  (44 chars, 30KB)
  ✓ ch08-p31-s00  (18 chars, 16KB)
  ✓ ch08-p31-s01  (41 chars, 28KB)
  ✓ ch08-p32-s00  (14 chars, 16KB)
  ✓ ch08-p32-s01  (32 chars, 26KB)
  ✓ ch08-p31-s02  (61 chars, 36KB)
  ✓ ch09-p00-s00  (47 chars, 30KB)
  ✓ ch09-p00-s01  (25 chars, 19KB)
  ✓ ch09-p01-s01  (26 chars, 18KB)
  ✓ ch09-p01-s00  (11 chars, 13KB)
  ✓ ch09-p01-s02  (37 chars, 24KB)
  ✓ ch09-p02-s02  (27 chars, 19KB)
  ✓ ch09-p02-s01  (29 chars, 19KB)
  ✓ ch09-p02-s00  (23 chars, 19KB)
  ✓ ch09-p03-s00  (14 chars, 15KB)
  ✓ ch09-p03-s02  (25 chars, 19KB)
  ✓ ch09-p04-s00  (31 chars, 21KB)
  ✓ ch09-p03-s01  (86 chars, 53KB)
  ✓ ch09-p04-s01  (71 chars, 42KB)
  ✓ ch09-p05-s00  (57 chars, 36KB)
  ✓ ch09-p04-s02  (82 chars, 47KB)
  ✓ ch09-p06-s00  (25 chars, 20KB)
  ✓ ch09-p06-s02  (25 chars, 19KB)
  ✓ ch09-p06-s01  (67 chars, 41KB)
  ✓ ch09-p07-s01  (61 chars, 37KB)
  ✓ ch09-p08-s00  (24 chars, 20KB)
  ✓ ch09-p07-s00  (87 chars, 65KB)
  ✓ ch09-p09-s00  (37 chars, 26KB)
  ✓ ch09-p08-s01  (65 chars, 49KB)
  ✓ ch09-p10-s00  (25 chars, 18KB)
  ✓ ch09-p09-s01  (97 chars, 57KB)
  ✓ ch09-p11-s01  (16 chars, 14KB)
  ✓ ch09-p11-s00  (19 chars, 16KB)
  ✓ ch09-p11-s02  (34 chars, 22KB)
  ✓ ch09-p10-s01  (60 chars, 37KB)
  ✓ ch09-p12-s00  (12 chars, 13KB)
  ✓ ch09-p12-s01  (61 chars, 39KB)
  ✓ ch09-p14-s00  (23 chars, 20KB)
  ✓ ch09-p14-s02  (96 chars, 60KB)
  ✓ ch09-p14-s03  (72 chars, 44KB)
  ✓ ch09-p14-s01  (77 chars, 45KB)
  ✓ ch09-p15-s00  (10 chars, 12KB)
  ✓ ch09-p14-s05  (56 chars, 36KB)
  ✓ ch09-p14-s04  (92 chars, 57KB)
  ✓ ch09-p18-s01  (18 chars, 16KB)
  ✓ ch09-p18-s00  (22 chars, 19KB)
  ✓ ch09-p15-s01  (60 chars, 40KB)
  ✓ ch09-p21-s00  (11 chars, 14KB)
  ✓ ch09-p16-s00  (76 chars, 58KB)
  ✓ ch09-p22-s01  (46 chars, 31KB)
  ✓ ch09-p21-s01  (72 chars, 43KB)
  ✓ ch09-p19-s00  (61 chars, 53KB)
  ✓ ch09-p22-s00  (38 chars, 26KB)
  ✓ ch09-p23-s00  (30 chars, 23KB)
  ✓ ch09-p24-s01  (47 chars, 31KB)
  ✓ ch09-p25-s00  (24 chars, 19KB)
  ✓ ch09-p23-s01  (72 chars, 44KB)
  ✓ ch09-p24-s00  (41 chars, 27KB)
  ✓ ch09-p25-s02  (31 chars, 23KB)
  ✓ ch09-p26-s00  (36 chars, 32KB)
  ✓ ch09-p25-s01  (100 chars, 62KB)
  ✓ ch09-p26-s01  (26 chars, 20KB)
  ✓ ch09-p27-s00  (17 chars, 16KB)
  ✓ ch09-p28-s00  (48 chars, 33KB)
  ✓ ch09-p28-s01  (44 chars, 29KB)
  ✓ ch09-p27-s01  (69 chars, 54KB)
  ✓ ch09-p29-s00  (19 chars, 18KB)
  ✓ ch09-p29-s01  (66 chars, 38KB)
  ✓ ch09-p30-s01  (72 chars, 0KB)
  ✓ ch09-p30-s00  (28 chars, 22KB)
  ✓ ch09-p30-s02  (33 chars, 24KB)
  ✓ ch09-p31-s01  (51 chars, 32KB)
  ✓ ch09-p31-s00  (46 chars, 32KB)
  ✓ ch09-p32-s00  (14 chars, 15KB)
  ✓ ch09-p32-s01  (32 chars, 25KB)
  ✓ ch10-p00-s00  (45 chars, 28KB)
  ✓ ch10-p00-s01  (25 chars, 20KB)
  ✓ ch10-p01-s00  (11 chars, 13KB)
  ✓ ch10-p01-s01  (18 chars, 16KB)
  ✓ ch10-p02-s00  (26 chars, 19KB)
  ✓ ch10-p02-s01  (22 chars, 18KB)
  ✓ ch10-p01-s02  (35 chars, 24KB)
  ✓ ch10-p02-s02  (56 chars, 36KB)
  ✓ ch10-p03-s00  (64 chars, 39KB)
  ✓ ch10-p03-s01  (82 chars, 50KB)
  ✓ ch10-p04-s00  (75 chars, 47KB)
  ✓ ch10-p05-s00  (54 chars, 36KB)
  ✓ ch10-p05-s01  (83 chars, 49KB)
  ✓ ch10-p06-s00  (49 chars, 32KB)
  ✓ ch10-p06-s02  (43 chars, 28KB)
  ✓ ch10-p06-s01  (53 chars, 33KB)
  ✓ ch10-p06-s03  (36 chars, 24KB)
  ✓ ch10-p07-s00  (48 chars, 32KB)
  ✓ ch10-p07-s01  (48 chars, 32KB)
  ✓ ch10-p08-s00  (13 chars, 15KB)
  ✓ ch10-p08-s01  (65 chars, 40KB)
  ✓ ch10-p08-s03  (30 chars, 21KB)
  ✓ ch10-p09-s00  (26 chars, 19KB)
  ✓ ch10-p08-s02  (60 chars, 38KB)
  ✓ ch10-p09-s01  (99 chars, 59KB)
  ✓ ch10-p11-s00  (15 chars, 15KB)
  ✓ ch10-p10-s00  (26 chars, 20KB)
  ✓ ch10-p10-s01  (60 chars, 48KB)
  ✓ ch10-p12-s00  (20 chars, 17KB)
  ✓ ch10-p11-s01  (28 chars, 21KB)
  ✓ ch10-p12-s01  (73 chars, 44KB)
  ✓ ch10-p13-s00  (51 chars, 32KB)
  ✓ ch10-p12-s02  (55 chars, 36KB)
  ✓ ch10-p13-s01  (51 chars, 34KB)
  ✓ ch10-p14-s00  (58 chars, 38KB)
  ✓ ch10-p15-s00  (31 chars, 23KB)
  ✓ ch10-p15-s01  (89 chars, 49KB)
  ✓ ch10-p15-s02  (88 chars, 53KB)
  ✓ ch10-p15-s04  (66 chars, 39KB)
  ✓ ch10-p16-s00  (10 chars, 12KB)
  ✓ ch10-p15-s03  (130 chars, 79KB)
  ✓ ch10-p15-s05  (107 chars, 65KB)
  ✓ ch10-p19-s00  (26 chars, 20KB)
  ✓ ch10-p16-s01  (76 chars, 45KB)
  ✓ ch10-p19-s01  (19 chars, 17KB)
  ✓ ch10-p17-s00  (69 chars, 52KB)
  ✓ ch10-p22-s00  (11 chars, 14KB)
  ✓ ch10-p23-s00  (30 chars, 20KB)
  ✓ ch10-p22-s01  (73 chars, 42KB)
  ✓ ch10-p20-s00  (61 chars, 53KB)
  ✓ ch10-p23-s01  (36 chars, 24KB)
  ✓ ch10-p24-s00  (23 chars, 17KB)
  ✓ ch10-p25-s00  (40 chars, 25KB)
  ✓ ch10-p25-s01  (66 chars, 40KB)
  ✓ ch10-p24-s01  (85 chars, 53KB)
  ✓ ch10-p26-s00  (50 chars, 33KB)
  ✓ ch10-p26-s01  (101 chars, 59KB)
  ✓ ch10-p28-s00  (19 chars, 16KB)
  ✓ ch10-p27-s00  (32 chars, 30KB)
  ✓ ch10-p27-s01  (26 chars, 21KB)
  ✓ ch10-p28-s01  (4 chars, 10KB)
  ✓ ch10-p28-s02  (20 chars, 17KB)
  ✓ ch10-p30-s00  (25 chars, 21KB)
  ✓ ch10-p29-s00  (62 chars, 38KB)
  ✓ ch10-p29-s01  (40 chars, 28KB)
  ✓ ch10-p31-s00  (41 chars, 27KB)
  ✓ ch10-p30-s01  (102 chars, 62KB)
  ✓ ch10-p31-s01  (42 chars, 26KB)
  ✓ ch10-p32-s00  (33 chars, 22KB)
  ✓ ch10-p33-s00  (14 chars, 16KB)
  ✓ ch10-p32-s01  (80 chars, 46KB)
  ✓ ch10-p33-s01  (43 chars, 30KB)
  ✓ ch11-p00-s00  (41 chars, 27KB)
  ✓ ch11-p01-s00  (12 chars, 13KB)
  ✓ ch11-p00-s01  (41 chars, 27KB)
  ✓ ch11-p01-s01  (38 chars, 27KB)
  ✓ ch11-p02-s00  (18 chars, 17KB)
  ✓ ch11-p01-s02  (20 chars, 19KB)
  ✓ ch11-p02-s01  (44 chars, 30KB)
  ✓ ch11-p02-s02  (41 chars, 30KB)
  ✓ ch11-p03-s01  (27 chars, 21KB)
  ✓ ch11-p04-s00  (31 chars, 23KB)
  ✓ ch11-p05-s00  (48 chars, 32KB)
  ✓ ch11-p03-s00  (43 chars, 27KB)
  ✓ ch11-p04-s01  (87 chars, 55KB)
  ✓ ch11-p05-s01  (54 chars, 34KB)
  ✓ ch11-p05-s02  (70 chars, 41KB)
  ✓ ch11-p06-s00  (20 chars, 17KB)
  ✓ ch11-p06-s02  (41 chars, 27KB)
  ✓ ch11-p06-s01  (56 chars, 37KB)
  ✓ ch11-p07-s00  (23 chars, 20KB)
  ✓ ch11-p07-s01  (56 chars, 37KB)
  ✓ ch11-p07-s02  (47 chars, 31KB)
  ✓ ch11-p08-s00  (30 chars, 22KB)
  ✓ ch11-p08-s01  (67 chars, 42KB)
  ✓ ch11-p09-s00  (20 chars, 23KB)
  ✓ ch11-p09-s01  (46 chars, 32KB)
  ✓ ch11-p10-s00  (22 chars, 18KB)
  ✓ ch11-p11-s00  (18 chars, 18KB)
  ✓ ch11-p10-s01  (33 chars, 23KB)
  ✓ ch11-p09-s02  (116 chars, 73KB)
  ✓ ch11-p12-s00  (20 chars, 17KB)
  ✓ ch11-p11-s01  (91 chars, 57KB)
  ✓ ch11-p11-s02  (42 chars, 29KB)
  ✓ ch11-p12-s01  (35 chars, 25KB)
  ✓ ch11-p14-s00  (27 chars, 21KB)
  ✓ ch11-p14-s02  (146 chars, 93KB)
  ✓ ch11-p14-s04  (104 chars, 65KB)
  ✓ ch11-p15-s00  (10 chars, 12KB)
  ✓ ch11-p14-s01  (94 chars, 61KB)
  ✓ ch11-p15-s01  (37 chars, 26KB)
  ✓ ch11-p14-s03  (115 chars, 84KB)
  ✓ ch11-p18-s01  (21 chars, 17KB)
  ✓ ch11-p16-s00  (68 chars, 54KB)
  ✓ ch11-p18-s00  (27 chars, 21KB)
  ✓ ch11-p21-s01  (60 chars, 37KB)
  ✓ ch11-p22-s00  (31 chars, 21KB)
  ✓ ch11-p19-s00  (60 chars, 54KB)
  ✓ ch11-p23-s00  (22 chars, 18KB)
  ✓ ch11-p22-s01  (69 chars, 39KB)
  ✓ ch11-p23-s01  (38 chars, 26KB)
  ✓ ch11-p25-s00  (19 chars, 16KB)
  ✓ ch11-p24-s00  (73 chars, 45KB)
  ✓ ch11-p24-s01  (34 chars, 23KB)
  ✓ ch11-p25-s01  (106 chars, 65KB)
  ✓ ch11-p26-s00  (35 chars, 23KB)
  ✓ ch11-p27-s01  (39 chars, 23KB)
  ✓ ch11-p27-s00  (35 chars, 32KB)
  ✓ ch11-p26-s01  (43 chars, 27KB)
  ✓ ch11-p28-s00  (15 chars, 15KB)
  ✓ ch11-p28-s01  (26 chars, 20KB)
  ✓ ch11-p29-s00  (33 chars, 22KB)
  ✓ ch11-p29-s01  (54 chars, 33KB)
  ✓ ch11-p30-s00  (68 chars, 54KB)
  ✓ ch11-p30-s01  (53 chars, 33KB)
  ✓ ch11-p31-s00  (58 chars, 38KB)
  ✓ ch11-p32-s01  (38 chars, 25KB)
  ✓ ch11-p31-s01  (46 chars, 30KB)
  ✓ ch12-p00-s00  (18 chars, 17KB)
  ✓ ch11-p33-s01  (50 chars, 34KB)
  ✓ ch12-p00-s01  (44 chars, 30KB)
  ✓ ch11-p32-s00  (70 chars, 41KB)
  ✓ ch12-p01-s00  (31 chars, 30KB)
  ✓ ch12-p02-s01  (18 chars, 14KB)
  ✓ ch12-p01-s01  (39 chars, 22KB)
  ✓ ch12-p02-s02  (13 chars, 15KB)
  ✓ ch12-p02-s00  (14 chars, 15KB)
  ✓ ch12-p02-s03  (48 chars, 28KB)
  ✓ ch12-p04-s00  (18 chars, 19KB)
  ✓ ch12-p03-s00  (44 chars, 32KB)
  ✓ ch12-p04-s01  (40 chars, 27KB)
  ✓ ch12-p03-s01  (102 chars, 74KB)
  ✓ ch12-p05-s00  (48 chars, 31KB)
  ✓ ch12-p05-s01  (49 chars, 30KB)
  ✓ ch12-p06-s00  (23 chars, 18KB)
  ✓ ch12-p06-s02  (58 chars, 37KB)
  ✓ ch12-p07-s00  (71 chars, 46KB)
  ✓ ch12-p06-s01  (59 chars, 36KB)
  ✓ ch12-p07-s01  (67 chars, 42KB)
  ✓ ch12-p08-s00  (52 chars, 34KB)
  ✓ ch12-p07-s02  (39 chars, 26KB)
  ✓ ch12-p08-s01  (38 chars, 27KB)
  ✓ ch12-p09-s00  (54 chars, 35KB)
  ✓ ch12-p09-s01  (30 chars, 23KB)
  ✓ ch12-p09-s02  (36 chars, 24KB)
  ✓ ch12-p10-s00  (21 chars, 17KB)
  ✓ ch12-p11-s00  (53 chars, 33KB)
  ✓ ch12-p10-s01  (51 chars, 34KB)
  ✓ ch12-p11-s01  (24 chars, 20KB)
  ✓ ch12-p12-s00  (65 chars, 40KB)
  ✓ ch12-p13-s00  (42 chars, 27KB)
  ✓ ch12-p13-s01  (49 chars, 31KB)
  ✓ ch12-p12-s01  (95 chars, 58KB)
  ✓ ch12-p13-s02  (61 chars, 37KB)
  ✓ ch12-p14-s01  (54 chars, 35KB)
  ✓ ch12-p15-s01  (29 chars, 23KB)
  ✓ ch12-p14-s00  (20 chars, 18KB)
  ✓ ch12-p15-s00  (98 chars, 58KB)
  ✓ ch12-p16-s01  (27 chars, 21KB)
  ✓ ch12-p16-s00  (67 chars, 41KB)
  ✓ ch12-p17-s00  (17 chars, 17KB)
  ✓ ch12-p19-s00  (23 chars, 19KB)
  ✓ ch12-p17-s01  (75 chars, 46KB)
  ✓ ch12-p19-s01  (110 chars, 71KB)
  ✓ ch12-p19-s02  (158 chars, 100KB)
  ✓ ch12-p20-s01  (55 chars, 35KB)
  ✓ ch12-p19-s04  (75 chars, 45KB)
  ✓ ch12-p23-s00  (21 chars, 18KB)
  ✓ ch12-p23-s01  (19 chars, 17KB)
  ✓ ch12-p21-s00  (69 chars, 55KB)
  ✓ ch12-p19-s03  (156 chars, 105KB)
  ✓ ch12-p26-s00  (11 chars, 14KB)
  ✓ ch12-p24-s00  (61 chars, 56KB)
  ✓ ch12-p26-s01  (53 chars, 34KB)
  ✓ ch12-p27-s00  (55 chars, 37KB)
  ✓ ch12-p28-s00  (24 chars, 17KB)
  ✓ ch12-p27-s01  (73 chars, 48KB)
  ✓ ch12-p28-s01  (47 chars, 30KB)
  ✓ ch12-p30-s00  (14 chars, 15KB)
  ✓ ch12-p29-s01  (23 chars, 19KB)
  ✓ ch12-p29-s00  (40 chars, 28KB)
  ✓ ch12-p30-s01  (87 chars, 53KB)
  ✓ ch12-p30-s02  (40 chars, 25KB)
  ✓ ch12-p31-s01  (29 chars, 22KB)
  ✓ ch12-p31-s00  (33 chars, 30KB)
  ✓ ch12-p32-s00  (33 chars, 23KB)
  ✓ ch12-p32-s01  (40 chars, 27KB)
  ✓ ch12-p33-s01  (33 chars, 25KB)
  ✓ ch12-p33-s00  (61 chars, 38KB)
  ✓ ch12-p34-s00  (69 chars, 42KB)
  ✓ ch12-p35-s00  (54 chars, 34KB)
  ✓ ch12-p35-s01  (93 chars, 57KB)
  ✓ ch12-p36-s00  (31 chars, 22KB)
  ✓ ch12-p37-s00  (14 chars, 15KB)
